record_type,record_id,state,tier,rule_name,confidence,rationale,proposer_output,verifier_output,tolerance_used,reason_code,timestamp
order,ORD00145,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00153,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00136,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00137,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00148,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00156,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00139,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00140,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00153,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00163,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00145,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00146,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00166,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00177,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00161,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00162,auto_matched,1,partial,0.94,Multiple bank credits uniquely sum to one gateway net amount.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00001,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00002,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00003,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00004,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00005,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00001,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00002,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00003,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00004,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00005,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00001,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00025,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00026,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00027,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00028,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00029,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00025,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00026,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00027,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00028,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00029,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00023,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00045,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00046,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00047,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00048,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00045,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00046,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00047,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00048,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00040,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00058,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00059,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00060,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00061,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00058,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00059,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00060,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00061,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00051,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00069,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00070,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00071,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00072,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00073,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00069,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00070,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00071,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00072,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00073,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00059,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=5; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00103,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00104,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00106,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00107,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00094,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00109,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00110,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00114,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00115,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00099,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00125,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00126,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00132,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00133,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00114,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00146,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00147,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00154,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00155,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00138,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=2; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00161,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00162,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00163,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00164,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00172,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00173,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00174,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00175,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00155,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00173,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00174,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00175,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
order,ORD00176,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00185,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00186,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00187,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
transaction,TXN00188,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00169,auto_matched,1,batched,0.93,A unique date-consistent transaction subset sums to the bank credit.,,,members=4; drift=0paise,,2026-07-03T10:46:00+00:00
bank_credit,UTR00005,exception,1,orphan_detect,0.0,Bank credit has no reconcilable ledger or gateway transaction.,,,none,bank_credit_with_no_matching_order,2026-07-03T10:46:00+00:00
bank_credit,UTR00069,exception,1,orphan_detect,0.0,Bank credit has no reconcilable ledger or gateway transaction.,,,none,bank_credit_with_no_matching_order,2026-07-03T10:46:00+00:00
bank_credit,UTR00074,exception,1,orphan_detect,0.0,Bank credit has no reconcilable ledger or gateway transaction.,,,none,bank_credit_with_no_matching_order,2026-07-03T10:46:00+00:00
bank_credit,UTR00127,exception,1,orphan_detect,0.0,Bank credit has no reconcilable ledger or gateway transaction.,,,none,bank_credit_with_no_matching_order,2026-07-03T10:46:00+00:00
bank_credit,UTR00153,exception,1,orphan_detect,0.0,Bank credit has no reconcilable ledger or gateway transaction.,,,none,bank_credit_with_no_matching_order,2026-07-03T10:46:00+00:00
bank_credit,UTR00156,exception,1,orphan_detect,0.0,Bank credit has no reconcilable ledger or gateway transaction.,,,none,bank_credit_with_no_matching_order,2026-07-03T10:46:00+00:00
bank_credit,UTR00157,exception,1,orphan_detect,0.0,Bank credit has no reconcilable ledger or gateway transaction.,,,none,bank_credit_with_no_matching_order,2026-07-03T10:46:00+00:00
bank_credit,UTR00158,exception,1,orphan_detect,0.0,Bank credit has no reconcilable ledger or gateway transaction.,,,none,bank_credit_with_no_matching_order,2026-07-03T10:46:00+00:00
bank_credit,UTR00159,exception,1,orphan_detect,0.0,Bank credit has no reconcilable ledger or gateway transaction.,,,none,bank_credit_with_no_matching_order,2026-07-03T10:46:00+00:00
order,ORD00033,exception,2,agent_verifier_disagreement,0.35,"Proposer linked narration identifiers TXN99999, ORD00033 to TXN00033. Verifier rejected conflicting references: expected TXN00033/ORD00033.","Proposer linked narration identifiers TXN99999, ORD00033 to TXN00033.",Rejected: expected corroborating references TXN00033 and ORD00033.,drift=100paise,proposer_verifier_disagreement,2026-07-03T10:46:00+00:00
transaction,TXN00033,exception,2,agent_verifier_disagreement,0.35,"Proposer linked narration identifiers TXN99999, ORD00033 to TXN00033. Verifier rejected conflicting references: expected TXN00033/ORD00033.","Proposer linked narration identifiers TXN99999, ORD00033 to TXN00033.",Rejected: expected corroborating references TXN00033 and ORD00033.,drift=100paise,proposer_verifier_disagreement,2026-07-03T10:46:00+00:00
bank_credit,UTR00028,exception,2,agent_verifier_disagreement,0.35,"Proposer linked narration identifiers TXN99999, ORD00033 to TXN00033. Verifier rejected conflicting references: expected TXN00033/ORD00033.","Proposer linked narration identifiers TXN99999, ORD00033 to TXN00033.",Rejected: expected corroborating references TXN00033 and ORD00033.,drift=100paise,proposer_verifier_disagreement,2026-07-03T10:46:00+00:00
order,ORD00008,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00008,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00012,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00012,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00013,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00013,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00018,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00018,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00024,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00024,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00030,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00030,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00031,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00031,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00042,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00042,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00050,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00050,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00051,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00051,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00052,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00052,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00056,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00056,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00062,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00062,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00074,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00074,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00084,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00085,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00087,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00090,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00088,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00091,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00091,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00094,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00092,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00095,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00093,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00096,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00096,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00099,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00102,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00105,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00117,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00124,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00119,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00126,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00121,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00128,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00123,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00130,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00128,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00135,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00130,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00137,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00131,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00138,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00140,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
transaction,TXN00148,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
order,ORD00155,exception,2,agent_abstain,0.0,No narration evidence produced a verifiable unique link.,,,none,agent_abstained,2026-07-03T10:46:00+00:00
